ID,NOM_TOPOGRAPHIE,VILLE,ARRONDISSEMENT,ID_VOIE_PUBLIQUE,LATITUDE,LONGITUDE
4234,Avenue Notre-Dame,Québec,Sainte-Foy–Sillery–Cap-Rouge,123510,46.78975440940634,-71.47009139558266
12313,Avenue de la Montagne Ouest,Québec,La Haute-Saint-Charles,125320,46.824322893633315,-71.45755467007442
343,Rue des Ballades,L'Ancienne-Lorette,,116959,46.80293334928274,-71.37226846450467
15480,Avenue Saint-David,Québec,Beauport,126489,46.85914676607483,-71.20991836046409
12737,Avenue Chouinard,Québec,La Cité-Limoilou,101509,46.80065495653106,-71.24251440660974
4223,Rang Saint-Ange,Québec,Sainte-Foy–Sillery–Cap-Rouge,123439,46.76485411440712,-71.41657758054788
9268,Rue des Carougeois,Québec,Sainte-Foy–Sillery–Cap-Rouge,114367,46.74407938973278,-71.36811474671042
4967,Rue des Lupins,Québec,Sainte-Foy–Sillery–Cap-Rouge,123261,46.81578524624737,-71.3963494365588
19446,Impasse des Cageux,Québec,Sainte-Foy–Sillery–Cap-Rouge,117914,46.759001057912336,-71.27165066388288
6414,Route 138,Saint-Augustin-de-Desmaures,,129079,46.74225907161188,-71.46606450972058
6190,Rue Hector-Bédard,Québec,Charlesbourg,125162,46.90912350295316,-71.30954389816236
4235,Avenue Notre-Dame,Québec,Sainte-Foy–Sillery–Cap-Rouge,123509,46.7903399431566,-71.46856740303083
4107,Avenue Borduas,Québec,Sainte-Foy–Sillery–Cap-Rouge,122809,46.818837479781905,-71.36750482761036
19195,Chemin des Quatre-Bourgeois,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.778225823838554,-71.29509491051246
6684,Rue De Nerval,Québec,Sainte-Foy–Sillery–Cap-Rouge,121891,46.772209350357855,-71.37422303572825
8507,Rue des Tours,Québec,Charlesbourg,122555,46.877778235919635,-71.2735123592459
14036,Rue Doyon,Québec,Beauport,128943,46.86407903483543,-71.18670130746494
14087,Boulevard Louis-XIV,Québec,Beauport,127080,46.88684545206103,-71.2281544174018
7161,Rue Sauriol,Québec,Beauport,126181,46.854871575661704,-71.19316223792946
1794,Boulevard Wilfrid-Hamel,Québec,Les Rivières,106021,46.806329277924995,-71.31630391184316
1594,Boulevard La Morille,Québec,Les Rivières,103682,46.843652165499904,-71.3031965232953
21209,Rue d'Alésia,Québec,Les Rivières,200129,46.82563199214954,-71.32019161330663
19768,Boulevard Laurier,Québec,Sainte-Foy–Sillery–Cap-Rouge,132727,46.78191545457961,-71.25966312765445
8804,Rue des Genévriers,Québec,La Haute-Saint-Charles,115639,46.87387155219353,-71.32937215836974
14561,Avenue Lapierre,Québec,La Haute-Saint-Charles,115584,46.867389376728816,-71.3346789088575
11093,Avenue Lapierre,Québec,La Haute-Saint-Charles,115573,46.869821076584124,-71.33648314040772
8821,Rue de l'Azimut,Québec,La Haute-Saint-Charles,135688,46.87733773519373,-71.32752255377682
8805,Rue des Chèvrefeuilles,Québec,La Haute-Saint-Charles,115642,46.87292260015974,-71.32984533793164
8838,Avenue Lapierre,Québec,La Haute-Saint-Charles,115582,46.86641328525113,-71.33376024268203
12185,Rue des Sphères,Québec,La Haute-Saint-Charles,137986,46.87846801025486,-71.32788270201539
9435,Rue des Sommeliers,Québec,La Haute-Saint-Charles,115605,46.8684950706961,-71.32752650552037
8113,Rue De Broqueville,Québec,Beauport,127600,46.88516967829013,-71.21450113676293
8846,Rue de la Faune,Québec,La Haute-Saint-Charles,115704,46.87454978369517,-71.3295958039159
6466,Rue De Broqueville,Québec,Beauport,127607,46.88368867032558,-71.21165788682333
8843,Rue de la Faune,Québec,La Haute-Saint-Charles,115703,46.87299444012642,-71.3328374762202
404,Rue du Domaine-du-Moulin,L'Ancienne-Lorette,,116650,46.800988486324215,-71.35421795425584
120091,,Saint-Gabriel-de-Valcartier,,,46.94419114549693,-71.46518836506212
19783,Chemin Sainte-Foy,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.76877685965595,-71.32483834226751
167118,,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.790359288852656,-71.38188539563
1309,Rue Panneton,L'Ancienne-Lorette,,117573,46.814276694147516,-71.351839397962
12452,Boulevard Père-Lelièvre,Québec,Les Rivières,104084,46.81010098595878,-71.2866828422437
6802,Côte de Courville,Québec,Beauport,127453,46.88217722721166,-71.15862915797636
1036,Rue de la Rive-Boisée Nord,Québec,Les Rivières,201299,46.83594901465142,-71.32929461131378
86810,,Saint-Gabriel-de-Valcartier,,,46.91829700562233,-71.44146241868096
627,Rue Panneton,L'Ancienne-Lorette,,117583,46.814110601940975,-71.35672327788045
38815,Rue Saint-Jean-Baptiste,L'Ancienne-Lorette,,,46.81162593258135,-71.3423147480219
72084,Rue de la Joie,L'Ancienne-Lorette,,116670,46.80517901206636,-71.35332684354292
50970,Rue Jandomien,L'Ancienne-Lorette,,116662,46.80632860324381,-71.35139586690936
422,Rue Saint-Olivier,L'Ancienne-Lorette,,117395,46.805023295121785,-71.34361410430198
15004,Rue Fleurie,Québec,La Cité-Limoilou,101687,46.81277726320712,-71.22334692841424
1298,Rue de la Volute,L'Ancienne-Lorette,,117566,46.81550244910511,-71.35319667919575
1364,Rue de l'Avenir,L'Ancienne-Lorette,,117373,46.8072722139142,-71.34770994844752
57363,Rue Edward-Staveley,Québec,Sainte-Foy–Sillery–Cap-Rouge,200501,46.76064904499059,-71.34205535972944
169785,Avenue de la Falaise,Québec,Beauport,,46.86150216731265,-71.17451477384658
6442,Rue Rocheleau,Québec,Beauport,127689,46.8816978126475,-71.2230871467558
14391,Rue du Lac-Fripon,Québec,La Haute-Saint-Charles,118468,46.90677915900317,-71.38072840129395
162,Rue Garneau,Québec,La Cité-Limoilou,105038,46.81460128879766,-71.20677329213098
4228,Rang Saint-Denis,Québec,Sainte-Foy–Sillery–Cap-Rouge,123487,46.770633109775844,-71.43556673519912
5105,Avenue Notre-Dame,Québec,Sainte-Foy–Sillery–Cap-Rouge,123508,46.791768543912085,-71.46561236846688
6430,Rue Georges-Leclerc,Saint-Augustin-de-Desmaures,,128572,46.73203498102079,-71.43324645816266
13237,Avenue Notre-Dame,Québec,Sainte-Foy–Sillery–Cap-Rouge,123499,46.792430779535884,-71.46425662670141
4406,Avenue Saint-Denis,Québec,La Cité-Limoilou,104985,46.8094894929128,-71.20681322139873
14386,Avenue du Lac-Saint-Charles,Québec,La Haute-Saint-Charles,119054,46.9261555522989,-71.39581008626052
10045,Avenue du Lac-Saint-Charles,Québec,La Haute-Saint-Charles,119054,46.92501069359412,-71.39475360838587
6035,Boulevard des Français,Québec,Beauport,127193,46.87703618495032,-71.16075431997574
6034,Boulevard François-Xavier,Québec,Beauport,127290,46.8794530365622,-71.15634651103856
1843,Avenue Saint-Sacrement,Québec,Les Rivières,105462,46.80000420555625,-71.25939468591014
18805,Rue Paradis,Québec,Sainte-Foy–Sillery–Cap-Rouge,117733,46.787299780993195,-71.26615811464637
3949,Rue Pierre-Parent,Québec,Beauport,127191,46.900572411423866,-71.19520885337087
14860,Boulevard Valcartier,Québec,La Haute-Saint-Charles,,46.902998429915776,-71.42577894599297
14055,Avenue Royale,Québec,Beauport,125779,46.86138627391036,-71.1890636168595
2129,Rue Monfet,Québec,Les Rivières,103610,46.84194467435853,-71.29802200895303
2427,Rue Rubens,Québec,La Haute-Saint-Charles,104276,46.83098761602099,-71.35273960517924
4437,Rue Bouvier,Québec,Les Rivières,200484,46.82721466174875,-71.29171023592978
165821,Rue Frédéric-Légaré,Québec,La Haute-Saint-Charles,,46.857649992286596,-71.37135564848847
9890,Boulevard Valcartier,Québec,La Haute-Saint-Charles,115308,46.8667804842448,-71.37834286336262
11653,Rue de l'Etna,Québec,La Haute-Saint-Charles,124042,46.85476379924435,-71.41698162861316
18636,Rue Prévert,Québec,Sainte-Foy–Sillery–Cap-Rouge,120207,46.781997619184565,-71.3149645742171
15267,Rue des Épinettes-Noires,Québec,La Haute-Saint-Charles,115289,46.86606926698501,-71.37858934932457
19490,Avenue des Gouverneurs,Québec,Sainte-Foy–Sillery–Cap-Rouge,116166,46.7727023534979,-71.25780040733642
10618,Rue Gravel,Québec,La Haute-Saint-Charles,115069,46.84967117981048,-71.37220191917716
2688,Rue Sicotte,Québec,La Haute-Saint-Charles,105154,46.84013938858732,-71.3515480121027
14903,Rue de la Terrasse-Cadieux,Québec,Beauport,127445,46.88287476263735,-71.15240799470541
15251,Boulevard Valcartier,Québec,La Haute-Saint-Charles,114988,46.85775036487875,-71.36577866078598
1443,Rue du Valaincourt,Québec,La Haute-Saint-Charles,105725,46.86199971067275,-71.33928592272142
11649,Rue de l'Éclair,Québec,La Haute-Saint-Charles,123984,46.85245095778115,-71.41702613305779
18706,Rue Jean-Durand,Québec,Sainte-Foy–Sillery–Cap-Rouge,118740,46.79019701669405,-71.28346095488288
14383,Rue Jacques-Verret,Québec,La Haute-Saint-Charles,141706,46.90163547337411,-71.36472488618578
167,Boulevard Lebourgneuf,Québec,Les Rivières,200120,46.823755296635575,-71.31853430245432
9428,Rue des Sommeliers,Québec,La Haute-Saint-Charles,115604,46.8669378435231,-71.32945157348016
9399,Rue de la Liberté,Québec,La Haute-Saint-Charles,115799,46.871413907040754,-71.3440809580402
19785,Rue de Belmont,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.790301339369776,-71.27328748552473
8840,Rue de la Faune,Québec,La Haute-Saint-Charles,115698,46.87096557540584,-71.33745339930356
1876,Rue des Géraniums,Québec,Les Rivières,139810,46.817062968815165,-71.2817745814728
8839,Avenue Lapierre,Québec,La Haute-Saint-Charles,115584,46.8685937644156,-71.33574246638048
9419,Rue Degas,Québec,La Haute-Saint-Charles,137507,46.88419073526863,-71.34115953734359
9456,Rue Estiembre,Québec,La Haute-Saint-Charles,115653,46.871089627630724,-71.3257011379921
9455,Rue des Sommeliers,Québec,La Haute-Saint-Charles,115607,46.87013385536105,-71.32547008717745
15309,Rue Françoise-Giffard,Québec,La Haute-Saint-Charles,115543,46.86696767861035,-71.34415752274158
13306,Rue Jean-Clément,Québec,Les Rivières,102729,46.854899583151564,-71.32924377466726
5781,Rue de la Brunante,Québec,Beauport,128329,46.88982416206181,-71.17060476525832
10122,Rue de la Licorne,Québec,Beauport,128150,46.89907597187294,-71.17330832604394
1352,Rue Hochetière,L'Ancienne-Lorette,,116684,46.80923696706597,-71.35208998181953
1338,Rue Chapman,L'Ancienne-Lorette,,117640,46.81447271898583,-71.34606837660924
1283,Rue du Fleuret,L'Ancienne-Lorette,,137348,46.81827208899644,-71.35517913612505
6055,Rue Brindamour,Québec,Beauport,127358,46.898839261495716,-71.21459528544744
1366,Rue de l'Harmonie,L'Ancienne-Lorette,,116689,46.807188318263734,-71.34916070732991
1325,Rue des Forges,L'Ancienne-Lorette,,117610,46.81261256734791,-71.34945066323431
1331,Rue Charles-Gill,L'Ancienne-Lorette,,117633,46.813661801391724,-71.34654265961136
6819,Rue Séguin,Québec,Beauport,127821,46.88948405007964,-71.20806897336686
11554,Rue De Celles,Québec,Les Rivières,,46.82253974999016,-71.31443539772837
1314,Rue du Fleuret,L'Ancienne-Lorette,,117570,46.81531910964979,-71.35048081489136
1301,Rue Panneton,L'Ancienne-Lorette,,117583,46.81300154459094,-71.35560677923976
238,Rue Jandomien,L'Ancienne-Lorette,,116663,46.802640240510044,-71.35229941262287
45852,Boulevard des Gradins,Québec,Les Rivières,,46.839579195709085,-71.27226657405322
2974,Rue des Jardins-Mérici,Québec,La Cité-Limoilou,201908,46.79266307964797,-71.23424755973463
166734,"Bretelle Chemin du Lac, Sortie 300",Saint-Augustin-de-Desmaures,,,46.751813326808325,-71.39811557127179
6425,Chemin du Roy,Saint-Augustin-de-Desmaures,,132943,46.72809999515275,-71.46522621026831
166655,,Saint-Augustin-de-Desmaures,,,46.73363558613075,-71.50060109884157
9728,Avenue de la Montagne Ouest,Québec,La Haute-Saint-Charles,124751,46.829651492241005,-71.44999501639974
10527,Rue du Beau-Milieu,Québec,La Haute-Saint-Charles,203517,46.824206091431094,-71.44332173933383
9732,Avenue de la Montagne Ouest,Québec,La Haute-Saint-Charles,124739,46.840730607089,-71.43488322542005
163580,Boulevard Wilfrid-Hamel,Québec,La Cité-Limoilou,,46.82549602997208,-71.24569721525397
9901,Avenue du Lac-Saint-Charles,Québec,La Haute-Saint-Charles,119253,46.890794304214594,-71.35487097898805
100243,Avenue Dalton,Québec,Sainte-Foy–Sillery–Cap-Rouge,120450,46.790739132378256,-71.30352036339617
551,Rue Félicité-Angers,Québec,Les Rivières,102144,46.83726816470139,-71.3059411641252
1698,Boulevard de l'Ormière,Québec,La Haute-Saint-Charles,103876,46.84548142422617,-71.36954398100437
163610,Avenue Royale,Québec,Beauport,,46.885263730792,-71.15728552830599
8865,Rue Saint-Romain,Québec,La Haute-Saint-Charles,115649,46.871000413753535,-71.32796750347397
13055,Rue de Port-Louis,Québec,Les Rivières,104138,46.81416932625967,-71.27624861572663
103126,Rue Guillaume-Renaud,Québec,Les Rivières,,46.84310081494692,-71.31071245779177
6866,Rue Lindsay,Québec,Beauport,127631,46.89320650864134,-71.20579995804405
11945,Rue de l'Eldorado,Québec,La Haute-Saint-Charles,123934,46.8470228364898,-71.42844021685188
9853,Rue Charles-Garnier,Québec,La Haute-Saint-Charles,115100,46.85502094362902,-71.3741788443144
11652,Rue d'Europe,Québec,La Haute-Saint-Charles,123989,46.85358236330825,-71.41708119417132
1145,Carré de Provence,Québec,La Haute-Saint-Charles,104242,46.836389348253576,-71.36530269203026
4442,Rue Bouvier,Québec,Les Rivières,100885,46.829166778032416,-71.28613589885794
9792,Rue d'Hibernia,Québec,La Haute-Saint-Charles,125427,46.87637409429474,-71.45953018207807
43923,Boulevard des Galeries,Québec,Les Rivières,111754,46.83411850771227,-71.29829488035078
166438,Boulevard Pie-XI Nord,Québec,La Haute-Saint-Charles,,46.85602836415848,-71.41652561214663
15476,Boulevard Auclair,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.781946977470874,-71.3472555610992
2899,Rue Jean-Perrin,Québec,Les Rivières,102818,46.82174529897524,-71.31085673780456
9812,Rue du Groenland,Québec,La Haute-Saint-Charles,125186,46.869145998767905,-71.44620946017389
10323,Rue de la Méduse,Québec,La Haute-Saint-Charles,125441,46.86855653142633,-71.45607137190565
1757,Rue Ravel,Québec,La Haute-Saint-Charles,104299,46.842063968445665,-71.38190478962916
9132,Rue Boutet,Québec,La Haute-Saint-Charles,115135,46.8494060573356,-71.35637361599815
19578,Côte de Sillery,Québec,Sainte-Foy–Sillery–Cap-Rouge,116521,46.77538520139479,-71.24494139372668
13065,Rue Georges-Émile-Lapalme,Québec,La Haute-Saint-Charles,102347,46.831826245178746,-71.36248485970582
8866,Rue des Chèvrefeuilles,Québec,La Haute-Saint-Charles,115642,46.87195903082078,-71.32894266403363
106644,Avenue Bernatchez,Québec,Les Rivières,,46.81222994499884,-71.26020340944486
8788,Boulevard Talbot,Québec,Charlesbourg,127072,46.9190684857034,-71.34289138012048
14114,Rue Labbé,Québec,Beauport,125713,46.92278780870027,-71.20212797563606
8223,Rue Audubon,Québec,Charlesbourg,125179,46.9123064978532,-71.31293607960298
14889,Rue Boyer,Québec,Les Rivières,100891,46.84952720696896,-71.29488116409267
169500,Avenue Blaise-Pascal,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.77860528420906,-71.34768431136698
2452,Avenue du Cardinal-Bégin,Québec,La Cité-Limoilou,100668,46.797299678634246,-71.24228444122477
77204,Rue Saint-Gérard,L'Ancienne-Lorette,,117318,46.80074855421397,-71.3451620056403
2442,Avenue Cardinal-Rouleau,Québec,La Cité-Limoilou,101718,46.79824328620864,-71.24528925148536
166973,Avenue Jules-Verne,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.77073474134546,-71.36547666836356
169505,Avenue Blaise-Pascal,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.77963907225819,-71.34200487096825
15048,Avenue Monk,Québec,La Cité-Limoilou,105069,46.797609843714206,-71.24768243555313
2571,Avenue Ernest-Gagnon,Québec,La Cité-Limoilou,102030,46.7954940327781,-71.25031043198975
11801,Rue Marcel-Racine,Québec,Beauport,127222,46.8989797391132,-71.19720003299732
167263,,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.7790764480033,-71.2790217691674
6463,Rue Antoine-Gautier,Québec,Beauport,127511,46.887789741688415,-71.21773933202422
1308,Rue Panneton,L'Ancienne-Lorette,,117581,46.813479952622096,-71.35333700922556
49364,Rue de l'Espérance,L'Ancienne-Lorette,,116658,46.805838137309344,-71.35203879752304
1289,Rue de l'Estoc,L'Ancienne-Lorette,,200194,46.817564972312105,-71.35214783464974
1332,Rue Chapman,L'Ancienne-Lorette,,117639,46.81368245408744,-71.34488362126818
1312,Rue Damiron,L'Ancienne-Lorette,,117592,46.81440510357407,-71.35063294688456
1320,Rue Saint-Olivier,L'Ancienne-Lorette,,117618,46.8126169228174,-71.35418164784338
13057,Boulevard Wilfrid-Hamel,Québec,Les Rivières,105970,46.81791180728226,-71.25021306805981
49370,Rue du Ravissement,L'Ancienne-Lorette,,139727,46.807079697837025,-71.35363740124401
239,Rue de l'Espérance,L'Ancienne-Lorette,,116665,46.803119282945126,-71.35370502000033
4923,Boulevard Wilfrid-Hamel,Québec,Sainte-Foy–Sillery–Cap-Rouge,122266,46.78180174402246,-71.36613051081021
12543,Rue Paul-Dutil,Québec,Sainte-Foy–Sillery–Cap-Rouge,143666,46.78334383567718,-71.3529353305431
3753,Avenue Painchaud,Québec,La Cité-Limoilou,103900,46.78840636564384,-71.26032178631345
7533,Rue Deschamps,Québec,Beauport,125588,46.85990041018012,-71.18387833045627
4198,Rue Miloit,Québec,Beauport,201802,46.884509916057176,-71.19329737319147
11770,Rue Vaubert,Québec,Beauport,145707,46.8974919526854,-71.1744334653716
15249,Rue Racine,Québec,La Haute-Saint-Charles,136748,46.845806767178416,-71.36622089567615
13443,Rue Chester,Québec,La Haute-Saint-Charles,123926,46.845691203184806,-71.42052956886482
10526,Rue Dolomieu,Québec,La Haute-Saint-Charles,124696,46.842307072735686,-71.43480926438264
19434,Côte Ross,Québec,Sainte-Foy–Sillery–Cap-Rouge,116564,46.75585841734453,-71.27276431216106
52890,Rue Marie-Chapelier,Québec,Beauport,201823,46.8694710174216,-71.1709720352079
125,Rue Bresseau,Québec,La Haute-Saint-Charles,115330,46.853954086202286,-71.34550798683313
12532,Boulevard Auclair,Québec,Sainte-Foy–Sillery–Cap-Rouge,122183,46.77859749835896,-71.35672892240143
6705,Rue des Labours,Québec,Sainte-Foy–Sillery–Cap-Rouge,123406,46.76733499922343,-71.4097983845386
9839,Rue des Poètes,Québec,La Haute-Saint-Charles,115177,46.86026240927707,-71.36166995372345
13441,Rue des Camarades,Québec,La Haute-Saint-Charles,132698,46.84777058224879,-71.41405110072218
12595,Rue du Manège,Québec,Beauport,125692,46.86147852354487,-71.18604391831366
31778,Rue de l'Embâcle,Québec,La Haute-Saint-Charles,143328,46.84947037355019,-71.42656835120202
11695,Rue de l'Everest,Québec,La Haute-Saint-Charles,124464,46.85528443701463,-71.42871342269717
18854,Rue Stanley,Québec,Sainte-Foy–Sillery–Cap-Rouge,117952,46.76070725491096,-71.28377899496938
10313,Rue Gaudar,Québec,La Haute-Saint-Charles,145886,46.851441101661926,-71.45172740022407
40732,Rue du Chef,Québec,La Haute-Saint-Charles,123827,46.84416002491346,-71.42846139102964
126803,Rue de l'Hôpital,Québec,La Haute-Saint-Charles,,46.845872665818916,-71.35928283171761
165290,Boulevard Pie-XI Sud,Québec,La Haute-Saint-Charles,,46.85051115011477,-71.40389708966343
12779,Rue du Griffon,Québec,Les Rivières,102482,46.84370079821264,-71.28263760609592
11979,Rue Wilbrod-Robert,Québec,Beauport,138429,46.88955754295708,-71.18312916111464
10663,Rue de la Méduse,Québec,La Haute-Saint-Charles,125441,46.87056907753721,-71.45291898071112
1456,Boulevard de la Colline,Québec,La Haute-Saint-Charles,101604,46.85870329871056,-71.34402423204364
9157,Rue Boucher,Québec,La Haute-Saint-Charles,115139,46.84768828553134,-71.35998606586656
164122,Rue des Éloges,Québec,La Haute-Saint-Charles,,46.84611690555199,-71.43342931216567
11089,Rue du Romarin,Québec,La Haute-Saint-Charles,200942,46.88006071664029,-71.34075795148202
11917,Rue Guillaume-Boisset,Québec,Sainte-Foy–Sillery–Cap-Rouge,114756,46.76429838244726,-71.35954149663206
6304,Rue Verne,Québec,Beauport,133749,46.86290929206289,-71.17368811677095
19581,Chemin Saint-Louis,Québec,Sainte-Foy–Sillery–Cap-Rouge,116426,46.780305114417416,-71.24821940989878
6457,Rue Adanac,Québec,Beauport,128723,46.87892767577168,-71.19201055402365
7628,Rue Anick,Québec,Beauport,127771,46.89089455229316,-71.19825872439354
2014,Rue des Prairies,Québec,La Cité-Limoilou,104202,46.81543350212883,-71.2159471952387
3434,Rue De Lamennais,Québec,Sainte-Foy–Sillery–Cap-Rouge,122627,46.763785835903775,-71.38682143347172
4949,Rue Saint-Yves,Québec,Sainte-Foy–Sillery–Cap-Rouge,122573,46.768163023077456,-71.38540228685224
4961,Rue des Champs-Élysées,Québec,Sainte-Foy–Sillery–Cap-Rouge,122563,46.765432541051936,-71.38428066694368
3431,Rue Malraux,Québec,Sainte-Foy–Sillery–Cap-Rouge,122638,46.76697032760055,-71.38784468661122
3429,Rue Zola,Québec,Sainte-Foy–Sillery–Cap-Rouge,122631,46.766425735281395,-71.38866045847993
4905,Boulevard Auclair,Québec,Sainte-Foy–Sillery–Cap-Rouge,122184,46.77952168846931,-71.35615424359061
7170,Avenue D'Estimauville,Québec,Beauport,134487,46.84932125001927,-71.22051290004023
4885,Route de l'Aéroport,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.791201500077676,-71.36132790919972
4947,Boulevard Wilfrid-Hamel,Québec,Sainte-Foy–Sillery–Cap-Rouge,130653,46.769894456365186,-71.38621650766548
7192,Avenue de l'Abbé-Beauchemin,Québec,Beauport,126794,46.85465935341992,-71.23411395112154
4960,Rue Saint-Yves,Québec,Sainte-Foy–Sillery–Cap-Rouge,122574,46.7668941278356,-71.38356332394284
3433,Rue De Lamennais,Québec,Sainte-Foy–Sillery–Cap-Rouge,122626,46.76455986109807,-71.38765082865632
15296,Rue Gabrielle-Roy,Québec,Sainte-Foy–Sillery–Cap-Rouge,139508,46.75073517035289,-71.35560261140576
5090,Rue Malraux,Québec,Sainte-Foy–Sillery–Cap-Rouge,122636,46.765862869965204,-71.39068782350297
8460,Rue Cocteau,Québec,Charlesbourg,120455,46.85305605337148,-71.24489041878965
7251,Rue De Chambonnières,Québec,Beauport,126753,46.90408458522549,-71.21177399824549
8433,Boulevard Henri-Bourassa,Québec,La Cité-Limoilou,102565,46.847309493303655,-71.2385985028152
2686,Rue Cuvillier,Québec,La Haute-Saint-Charles,101726,46.83907080653238,-71.36233265342487
13644,Avenue Watt,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.785746244385955,-71.32127370073425
4433,Rue des Basses-Terres,Québec,Les Rivières,100965,46.83103867774023,-71.28860050519874
2489,Rue des Brumes,Québec,Les Rivières,100948,46.82768285508411,-71.31921686005903
13612,Rue de Barfleur,Québec,Charlesbourg,122479,46.86912506683199,-71.28560465200006
15171,Rue Roland-Desmeules,Québec,Sainte-Foy–Sillery–Cap-Rouge,121628,46.76723170380802,-71.36019334975191
270,Rue Notre-Dame,L'Ancienne-Lorette,,117104,46.810342392359836,-71.3697465512587
15382,Route de l'Aéroport,Québec,La Haute-Saint-Charles,124932,46.85561033442484,-71.45091254081919
7804,Rue des Pâquerettes,Québec,Charlesbourg,124665,46.88775902979758,-71.27731759099709
11943,Rue de l'Etna,Québec,La Haute-Saint-Charles,143327,46.848112155236564,-71.42857980669825
6095,Boulevard Jean-Talon Est,Québec,Charlesbourg,123512,46.87483430194926,-71.26937213246117
7836,Avenue des Anis,Québec,Charlesbourg,124441,46.885202144808645,-71.28505222031067
11731,Rue Hannequin,Québec,La Haute-Saint-Charles,125059,46.865716425784136,-71.43125361383164
14508,Rue Rocheleau,Québec,Beauport,127688,46.8808914684167,-71.2221589303395
11934,Rue Monseigneur-Gauvreau,Québec,La Cité-Limoilou,103508,46.81607081293757,-71.21918496226162
3700,Boulevard Wilfrid-Hamel,Québec,Les Rivières,103070,46.821648341913146,-71.24826523292374
727,Rue Saint-Ambroise,Québec,La Cité-Limoilou,104822,46.81324647264873,-71.23648702957178
19943,Boulevard René-Lévesque Ouest,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.79320241928713,-71.2423427191662
726,Avenue Simon-Napoléon-Parent,Québec,La Cité-Limoilou,106186,46.81446421804296,-71.23563491895096
9729,Avenue de la Montagne Ouest,Québec,La Haute-Saint-Charles,124749,46.83066731223651,-71.44847101595158
18835,Rue de Belmont,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.789572341204654,-71.27466141236066
10296,Rue de la Découverte,Québec,La Haute-Saint-Charles,,46.83039915184696,-71.45699873600712
2934,Boulevard Pierre-Bertrand,Québec,Les Rivières,,46.83475937835607,-71.28168038820007
6720,Rang Saint-Denis,Québec,Sainte-Foy–Sillery–Cap-Rouge,123485,46.772853348377,-71.42752496841025
4226,Rang Saint-Ange,Québec,Sainte-Foy–Sillery–Cap-Rouge,123439,46.76560249918707,-71.42895617191245
10478,Rue Donatello,Québec,La Haute-Saint-Charles,124687,46.8364879742029,-71.44313014723268
2130,Rue Monfet,Québec,Les Rivières,103606,46.84350364971171,-71.29556599785262
21210,Rue d'Alésia,Québec,Les Rivières,200130,46.8249373987987,-71.32019656676965
4195,Rue Louise-Monjon,Québec,Beauport,126977,46.89759272795531,-71.22368350149273
166448,Boulevard Langelier,Québec,La Cité-Limoilou,,46.81107412092826,-71.23068707685862
14830,Avenue Champfleury,Québec,La Cité-Limoilou,101312,46.837127474109124,-71.22017945817848
18474,Avenue du Brabant,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.7753128902453,-71.32811993150756
166620,Rue du Chalutier,Québec,La Cité-Limoilou,,46.817673374479035,-71.22756449608846
2444,Avenue Monk,Québec,La Cité-Limoilou,103614,46.79829893652389,-71.24852767190438
82337,Rue du Chevalet,Québec,Les Rivières,202036,46.841525896701185,-71.32146726759497
14234,Rue Marika,Québec,La Haute-Saint-Charles,118842,46.905673058231365,-71.37200749412827
1128,Rue De La Salle,Québec,La Cité-Limoilou,104798,46.81428719110337,-71.22835048548208
168482,Rue des Trois-Soeurs,Wendake,,,46.86804431764353,-71.35635517119294
88085,Rue Zéphirin-Paquet,Québec,Les Rivières,,46.82051400726998,-71.33762274823489
559,Boulevard des Galeries,Québec,Les Rivières,111753,46.83397639789127,-71.29772110330113
15121,Rue Saint-Laurent,Québec,La Cité-Limoilou,105261,46.803704361552946,-71.23026226938097
106647,,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.793858961107205,-71.37525047848885
164384,Boulevard Wilfrid-Hamel,Québec,La Cité-Limoilou,,46.8239890393638,-71.24659784943162
12721,Rue Saint-Laurent,Québec,La Cité-Limoilou,105259,46.80479651769609,-71.22834924203578
2551,Rue Frank-Carrel,Québec,La Cité-Limoilou,201830,46.79629323361757,-71.26352396023199
10078,Rue des Trente-Arpents,Québec,La Haute-Saint-Charles,118834,46.90621205944215,-71.36932742117628
3417,Rue des Champs-Élysées,Québec,Sainte-Foy–Sillery–Cap-Rouge,122563,46.7636816539033,-71.38172453872093
3435,Rue Pellan,Québec,Sainte-Foy–Sillery–Cap-Rouge,122647,46.76520168464995,-71.38820915673507
9394,Rue Fréchette,Québec,La Haute-Saint-Charles,115561,46.86733758604487,-71.33708354736348
8830,Rue de Vénus,Québec,La Haute-Saint-Charles,136187,46.87674391611382,-71.33819806540312
